Datetime,Temp,Depth
2020-07-23 03:00:00,27.37,0.1
2020-07-23 03:00:00,27.173,0.2
2020-07-23 03:00:00,27.38633333,0.4
2020-07-23 03:00:00,27.37,0.6
2020-07-23 03:00:00,27.37,1
2020-07-23 03:00:00,27.37,3
2020-07-23 03:00:00,27.272,5
2020-07-23 03:00:00,27.272,7.5
2020-07-23 04:00:00,27.30466667,0.1
2020-07-23 04:00:00,27.173,0.2
2020-07-23 04:00:00,27.37,0.4
2020-07-23 04:00:00,27.37,0.6
2020-07-23 04:00:00,27.37,1
2020-07-23 04:00:00,27.37,3
2020-07-23 04:00:00,27.272,5
2020-07-23 04:00:00,27.272,7.5
2020-07-23 05:00:00,27.272,0.1
2020-07-23 05:00:00,27.173,0.2
2020-07-23 05:00:00,27.37,0.4
2020-07-23 05:00:00,27.35366667,0.6
2020-07-23 05:00:00,27.28833333,1
2020-07-23 05:00:00,27.28833333,3
2020-07-23 05:00:00,27.1895,5
2020-07-23 05:00:00,27.28833333,7.5
2020-07-23 06:00:00,27.272,0.1
2020-07-23 06:00:00,27.173,0.2
2020-07-23 06:00:00,27.35366667,0.4
2020-07-23 06:00:00,27.35366667,0.6
2020-07-23 06:00:00,27.272,1
2020-07-23 06:00:00,27.28833333,3
2020-07-23 06:00:00,27.173,5
2020-07-23 06:00:00,27.272,7.5
2020-07-23 07:00:00,27.272,0.1
2020-07-23 07:00:00,27.14033333,0.2
2020-07-23 07:00:00,27.33733333,0.4
2020-07-23 07:00:00,27.321,0.6
2020-07-23 07:00:00,27.272,1
2020-07-23 07:00:00,27.272,3
2020-07-23 07:00:00,27.173,5
2020-07-23 07:00:00,27.272,7.5
2020-07-23 08:00:00,27.40266667,0.1
2020-07-23 08:00:00,27.206,0.2
2020-07-23 08:00:00,27.40266667,0.4
2020-07-23 08:00:00,27.40266667,0.6
2020-07-23 08:00:00,27.321,1
2020-07-23 08:00:00,27.272,3
2020-07-23 08:00:00,27.173,5
2020-07-23 08:00:00,27.272,7.5
2020-07-23 09:00:00,27.66533333,0.1
2020-07-23 09:00:00,27.37,0.2
2020-07-23 09:00:00,27.59966667,0.4
2020-07-23 09:00:00,27.56666667,0.6
2020-07-23 09:00:00,27.43533333,1
2020-07-23 09:00:00,27.30466667,3
2020-07-23 09:00:00,27.173,5
2020-07-23 09:00:00,27.272,7.5
2020-07-23 10:00:00,28.0435,0.1
2020-07-23 10:00:00,27.73083333,0.2
2020-07-23 10:00:00,27.86233333,0.4
2020-07-23 10:00:00,27.84583333,0.6
2020-07-23 10:00:00,27.53383333,1
2020-07-23 10:00:00,27.37,3
2020-07-23 10:00:00,27.173,5
2020-07-23 10:00:00,27.272,7.5
2020-07-23 11:00:00,28.1425,0.1
2020-07-23 11:00:00,27.862,0.2
2020-07-23 11:00:00,28.0435,0.4
2020-07-23 11:00:00,28.027,0.6
2020-07-23 11:00:00,27.86216667,1
2020-07-23 11:00:00,27.37,3
2020-07-23 11:00:00,27.173,5
2020-07-23 11:00:00,27.206,7.5
2020-07-23 12:00:00,28.0765,0.1
2020-07-23 12:00:00,27.862,0.2
2020-07-23 12:00:00,28.0435,0.4
2020-07-23 12:00:00,28.06,0.6
2020-07-23 12:00:00,27.8785,1
2020-07-23 12:00:00,27.37,3
2020-07-23 12:00:00,27.173,5
2020-07-23 12:00:00,27.173,7.5
2020-07-23 13:00:00,28.027,0.1
2020-07-23 13:00:00,27.928,0.2
2020-07-23 13:00:00,28.06,0.4
2020-07-23 13:00:00,28.0765,0.6
2020-07-23 13:00:00,27.9445,1
2020-07-23 13:00:00,27.38633333,3
2020-07-23 13:00:00,27.239,5
2020-07-23 13:00:00,27.173,7.5
2020-07-23 14:00:00,28.06,0.1
2020-07-23 14:00:00,27.994,0.2
2020-07-23 14:00:00,28.1425,0.4
2020-07-23 14:00:00,28.126,0.6
2020-07-23 14:00:00,27.961,1
2020-07-23 14:00:00,27.419,3
2020-07-23 14:00:00,27.272,5
2020-07-23 14:00:00,27.10766667,7.5
2020-07-23 15:00:00,28.093,0.1
2020-07-23 15:00:00,27.9775,0.2
2020-07-23 15:00:00,28.1755,0.4
2020-07-23 15:00:00,28.159,0.6
2020-07-23 15:00:00,27.994,1
2020-07-23 15:00:00,27.4845,3
2020-07-23 15:00:00,27.1895,5
2020-07-23 15:00:00,27.124,7.5
2020-07-23 16:00:00,28.027,0.1
2020-07-23 16:00:00,27.9445,0.2
2020-07-23 16:00:00,28.0765,0.4
2020-07-23 16:00:00,28.06,0.6
2020-07-23 16:00:00,27.961,1
2020-07-23 16:00:00,27.55016667,3
2020-07-23 16:00:00,27.173,5
2020-07-23 16:00:00,27.206,7.5
2020-07-23 17:00:00,27.928,0.1
2020-07-23 17:00:00,27.81316667,0.2
2020-07-23 17:00:00,27.994,0.4
2020-07-23 17:00:00,27.994,0.6
2020-07-23 17:00:00,27.9445,1
2020-07-23 17:00:00,27.66516667,3
2020-07-23 17:00:00,27.173,5
2020-07-23 17:00:00,27.173,7.5
2020-07-23 18:00:00,27.9115,0.1
2020-07-23 18:00:00,27.764,0.2
2020-07-23 18:00:00,27.961,0.4
2020-07-23 18:00:00,27.961,0.6
2020-07-23 18:00:00,27.9115,1
2020-07-23 18:00:00,27.68166667,3
2020-07-23 18:00:00,27.173,5
2020-07-23 18:00:00,27.173,7.5
2020-07-23 19:00:00,27.82933333,0.1
2020-07-23 19:00:00,27.7145,0.2
2020-07-23 19:00:00,27.9115,0.4
2020-07-23 19:00:00,27.895,0.6
2020-07-23 19:00:00,27.8785,1
2020-07-23 19:00:00,27.78033333,3
2020-07-23 19:00:00,27.206,5
2020-07-23 19:00:00,27.173,7.5
2020-07-23 20:00:00,27.764,0.1
2020-07-23 20:00:00,27.63233333,0.2
2020-07-23 20:00:00,27.79666667,0.4
2020-07-23 20:00:00,27.84566667,0.6
2020-07-23 20:00:00,27.78033333,1
2020-07-23 20:00:00,27.764,3
2020-07-23 20:00:00,27.2555,5
2020-07-23 20:00:00,27.15666667,7.5
2020-07-23 21:00:00,27.764,0.1
2020-07-23 21:00:00,27.665,0.2
2020-07-23 21:00:00,27.862,0.4
2020-07-23 21:00:00,27.862,0.6
2020-07-23 21:00:00,27.862,1
2020-07-23 21:00:00,27.82933333,3
2020-07-23 21:00:00,27.173,5
2020-07-23 21:00:00,27.124,7.5
2020-07-23 22:00:00,27.764,0.1
2020-07-23 22:00:00,27.665,0.2
2020-07-23 22:00:00,27.862,0.4
2020-07-23 22:00:00,27.862,0.6
2020-07-23 22:00:00,27.862,1
2020-07-23 22:00:00,27.84566667,3
2020-07-23 22:00:00,27.2555,5
2020-07-23 22:00:00,27.14033333,7.5
2020-07-23 23:00:00,27.928,0.1
2020-07-23 23:00:00,27.81283333,0.2
2020-07-23 23:00:00,28.0105,0.4
2020-07-23 23:00:00,28.0105,0.6
2020-07-23 23:00:00,27.961,1
2020-07-23 23:00:00,27.84566667,3
2020-07-23 23:00:00,27.272,5
2020-07-23 23:00:00,27.075,7.5
2020-07-24 00:00:00,28.0435,0.1
2020-07-24 00:00:00,27.9445,0.2
2020-07-24 00:00:00,28.126,0.4
2020-07-24 00:00:00,28.126,0.6
2020-07-24 00:00:00,28.06,1
2020-07-24 00:00:00,27.76383333,3
2020-07-24 00:00:00,27.272,5
2020-07-24 00:00:00,27.09133333,7.5
2020-07-24 01:00:00,28.06,0.1
2020-07-24 01:00:00,27.895,0.2
2020-07-24 01:00:00,28.0765,0.4
2020-07-24 01:00:00,28.0765,0.6
2020-07-24 01:00:00,28.06,1
2020-07-24 01:00:00,27.64866667,3
2020-07-24 01:00:00,27.321,5
2020-07-24 01:00:00,27.173,7.5
2020-07-24 02:00:00,28.027,0.1
2020-07-24 02:00:00,27.9115,0.2
2020-07-24 02:00:00,28.093,0.4
2020-07-24 02:00:00,28.1095,0.6
2020-07-24 02:00:00,28.0765,1
2020-07-24 02:00:00,27.7145,3
2020-07-24 02:00:00,27.37,5
2020-07-24 02:00:00,27.173,7.5
2020-07-24 03:00:00,28.06,0.1
2020-07-24 03:00:00,27.9445,0.2
2020-07-24 03:00:00,28.1095,0.4
2020-07-24 03:00:00,28.126,0.6
2020-07-24 03:00:00,28.093,1
2020-07-24 03:00:00,27.665,3
2020-07-24 03:00:00,27.321,5
2020-07-24 03:00:00,27.173,7.5
2020-07-24 04:00:00,27.9775,0.1
2020-07-24 04:00:00,27.862,0.2
2020-07-24 04:00:00,28.06,0.4
2020-07-24 04:00:00,28.06,0.6
2020-07-24 04:00:00,28.0435,1
2020-07-24 04:00:00,27.665,3
2020-07-24 04:00:00,27.272,5
2020-07-24 04:00:00,27.173,7.5
2020-07-24 05:00:00,27.9115,0.1
2020-07-24 05:00:00,27.79666667,0.2
2020-07-24 05:00:00,27.9775,0.4
2020-07-24 05:00:00,27.9775,0.6
2020-07-24 05:00:00,27.961,1
2020-07-24 05:00:00,27.665,3
2020-07-24 05:00:00,27.37,5
2020-07-24 05:00:00,27.173,7.5
2020-07-24 06:00:00,27.862,0.1
2020-07-24 06:00:00,27.764,0.2
2020-07-24 06:00:00,27.961,0.4
2020-07-24 06:00:00,27.9445,0.6
2020-07-24 06:00:00,27.9115,1
2020-07-24 06:00:00,27.665,3
2020-07-24 06:00:00,27.37,5
2020-07-24 06:00:00,27.173,7.5
2020-07-24 07:00:00,27.862,0.1
2020-07-24 07:00:00,27.698,0.2
2020-07-24 07:00:00,27.8785,0.4
2020-07-24 07:00:00,27.862,0.6
2020-07-24 07:00:00,27.862,1
2020-07-24 07:00:00,27.6815,3
2020-07-24 07:00:00,27.33733333,5
2020-07-24 07:00:00,27.173,7.5
2020-07-24 08:00:00,27.862,0.1
2020-07-24 08:00:00,27.698,0.2
2020-07-24 08:00:00,27.895,0.4
2020-07-24 08:00:00,27.862,0.6
2020-07-24 08:00:00,27.862,1
2020-07-24 08:00:00,27.6815,3
2020-07-24 08:00:00,27.30466667,5
2020-07-24 08:00:00,27.173,7.5
2020-07-24 09:00:00,27.9445,0.1
2020-07-24 09:00:00,27.764,0.2
2020-07-24 09:00:00,27.994,0.4
2020-07-24 09:00:00,27.9445,0.6
2020-07-24 09:00:00,27.8785,1
2020-07-24 09:00:00,27.698,3
2020-07-24 09:00:00,27.419,5
2020-07-24 09:00:00,27.173,7.5
2020-07-24 10:00:00,28.0435,0.1
2020-07-24 10:00:00,27.862,0.2
2020-07-24 10:00:00,28.06,0.4
2020-07-24 10:00:00,28.06,0.6
2020-07-24 10:00:00,27.961,1
2020-07-24 10:00:00,27.665,3
2020-07-24 10:00:00,27.38633333,5
2020-07-24 10:00:00,27.173,7.5
2020-07-24 11:00:00,28.126,0.1
2020-07-24 11:00:00,27.9445,0.2
2020-07-24 11:00:00,28.1425,0.4
2020-07-24 11:00:00,28.1425,0.6
2020-07-24 11:00:00,28.0105,1
2020-07-24 11:00:00,27.731,3
2020-07-24 11:00:00,27.30466667,5
2020-07-24 11:00:00,27.124,7.5
2020-07-24 12:00:00,28.2085,0.1
2020-07-24 12:00:00,27.994,0.2
2020-07-24 12:00:00,28.225,0.4
2020-07-24 12:00:00,28.225,0.6
2020-07-24 12:00:00,28.126,1
2020-07-24 12:00:00,27.82933333,3
2020-07-24 12:00:00,27.1895,5
2020-07-24 12:00:00,27.075,7.5
2020-07-24 13:00:00,28.159,0.1
2020-07-24 13:00:00,27.9775,0.2
2020-07-24 13:00:00,28.1755,0.4
2020-07-24 13:00:00,28.192,0.6
2020-07-24 13:00:00,28.126,1
2020-07-24 13:00:00,27.87866667,3
2020-07-24 13:00:00,27.15666667,5
2020-07-24 13:00:00,27.075,7.5
2020-07-24 14:00:00,28.3735,0.1
2020-07-24 14:00:00,28.2415,0.2
2020-07-24 14:00:00,28.4065,0.4
2020-07-24 14:00:00,28.4065,0.6
2020-07-24 14:00:00,28.3075,1
2020-07-24 14:00:00,27.66516667,3
2020-07-24 14:00:00,27.15666667,5
2020-07-24 14:00:00,27.075,7.5
2020-07-24 15:00:00,28.3405,0.1
2020-07-24 15:00:00,28.225,0.2
2020-07-24 15:00:00,28.423,0.4
2020-07-24 15:00:00,28.423,0.6
2020-07-24 15:00:00,28.324,1
2020-07-24 15:00:00,27.961,3
2020-07-24 15:00:00,27.1895,5
2020-07-24 15:00:00,27.075,7.5
2020-07-24 16:00:00,28.357,0.1
2020-07-24 16:00:00,28.258,0.2
2020-07-24 16:00:00,28.4395,0.4
2020-07-24 16:00:00,28.456,0.6
2020-07-24 16:00:00,28.357,1
2020-07-24 16:00:00,27.9445,3
2020-07-24 16:00:00,27.206,5
2020-07-24 16:00:00,27.075,7.5
2020-07-24 17:00:00,28.3405,0.1
2020-07-24 17:00:00,28.225,0.2
2020-07-24 17:00:00,28.423,0.4
2020-07-24 17:00:00,28.4065,0.6
2020-07-24 17:00:00,28.3405,1
2020-07-24 17:00:00,27.961,3
2020-07-24 17:00:00,27.2225,5
2020-07-24 17:00:00,27.10766667,7.5
2020-07-24 18:00:00,28.258,0.1
2020-07-24 18:00:00,28.1425,0.2
2020-07-24 18:00:00,28.3405,0.4
2020-07-24 18:00:00,28.324,0.6
2020-07-24 18:00:00,28.2745,1
2020-07-24 18:00:00,28.0435,3
2020-07-24 18:00:00,27.206,5
2020-07-24 18:00:00,27.075,7.5
2020-07-24 19:00:00,28.225,0.1
2020-07-24 19:00:00,28.06,0.2
2020-07-24 19:00:00,28.258,0.4
2020-07-24 19:00:00,28.258,0.6
2020-07-24 19:00:00,28.258,1
2020-07-24 19:00:00,28.1425,3
2020-07-24 19:00:00,27.321,5
2020-07-24 19:00:00,27.075,7.5
2020-07-24 20:00:00,28.258,0.1
2020-07-24 20:00:00,28.0765,0.2
2020-07-24 20:00:00,28.258,0.4
2020-07-24 20:00:00,28.258,0.6
2020-07-24 20:00:00,28.258,1
2020-07-24 20:00:00,28.0765,3
2020-07-24 20:00:00,27.43533333,5
2020-07-24 20:00:00,27.09133333,7.5
2020-07-24 21:00:00,28.258,0.1
2020-07-24 21:00:00,28.159,0.2
2020-07-24 21:00:00,28.3405,0.4
2020-07-24 21:00:00,28.3405,0.6
2020-07-24 21:00:00,28.3405,1
2020-07-24 21:00:00,28.0105,3
2020-07-24 21:00:00,27.43533333,5
2020-07-24 21:00:00,27.075,7.5
2020-07-24 22:00:00,28.258,0.1
2020-07-24 22:00:00,28.159,0.2
2020-07-24 22:00:00,28.357,0.4
2020-07-24 22:00:00,28.3405,0.6
2020-07-24 22:00:00,28.2745,1
2020-07-24 22:00:00,28.1755,3
2020-07-24 22:00:00,27.30466667,5
2020-07-24 22:00:00,27.075,7.5
2020-07-24 23:00:00,28.258,0.1
2020-07-24 23:00:00,28.1425,0.2
2020-07-24 23:00:00,28.3405,0.4
2020-07-24 23:00:00,28.3405,0.6
2020-07-24 23:00:00,28.3075,1
2020-07-24 23:00:00,28.258,3
2020-07-24 23:00:00,27.33733333,5
2020-07-24 23:00:00,27.09133333,7.5
2020-07-25 00:00:00,28.357,0.1
2020-07-25 00:00:00,28.2085,0.2
2020-07-25 00:00:00,28.3735,0.4
2020-07-25 00:00:00,28.357,0.6
2020-07-25 00:00:00,28.357,1
2020-07-25 00:00:00,28.258,3
2020-07-25 00:00:00,27.43533333,5
2020-07-25 00:00:00,27.15666667,7.5
2020-07-25 01:00:00,28.3405,0.1
2020-07-25 01:00:00,28.159,0.2
2020-07-25 01:00:00,28.357,0.4
2020-07-25 01:00:00,28.357,0.6
2020-07-25 01:00:00,28.357,1
2020-07-25 01:00:00,28.2745,3
2020-07-25 01:00:00,27.45166667,5
2020-07-25 01:00:00,27.1895,7.5
2020-07-25 02:00:00,28.2415,0.1
2020-07-25 02:00:00,28.1095,0.2
2020-07-25 02:00:00,28.3075,0.4
2020-07-25 02:00:00,28.3075,0.6
2020-07-25 02:00:00,28.2745,1
2020-07-25 02:00:00,28.258,3
2020-07-25 02:00:00,27.5505,5
2020-07-25 02:00:00,27.272,7.5
2020-07-25 03:00:00,28.159,0.1
2020-07-25 03:00:00,28.06,0.2
2020-07-25 03:00:00,28.258,0.4
2020-07-25 03:00:00,28.258,0.6
2020-07-25 03:00:00,28.2415,1
2020-07-25 03:00:00,28.2415,3
2020-07-25 03:00:00,27.64866667,5
2020-07-25 03:00:00,27.272,7.5
2020-07-25 04:00:00,28.159,0.1
2020-07-25 04:00:00,28.0105,0.2
2020-07-25 04:00:00,28.192,0.4
2020-07-25 04:00:00,28.192,0.6
2020-07-25 04:00:00,28.1755,1
2020-07-25 04:00:00,28.159,3
2020-07-25 04:00:00,27.79666667,5
2020-07-25 04:00:00,27.272,7.5
2020-07-25 05:00:00,28.06,0.1
2020-07-25 05:00:00,27.961,0.2
2020-07-25 05:00:00,28.159,0.4
2020-07-25 05:00:00,28.159,0.6
2020-07-25 05:00:00,28.1425,1
2020-07-25 05:00:00,28.159,3
2020-07-25 05:00:00,27.928,5
2020-07-25 05:00:00,27.2225,7.5
2020-07-25 06:00:00,28.027,0.1
2020-07-25 06:00:00,27.8785,0.2
2020-07-25 06:00:00,28.0765,0.4
2020-07-25 06:00:00,28.0765,0.6
2020-07-25 06:00:00,28.06,1
2020-07-25 06:00:00,28.06,3
2020-07-25 06:00:00,27.68166667,5
2020-07-25 06:00:00,27.173,7.5
2020-07-25 07:00:00,27.961,0.1
2020-07-25 07:00:00,27.862,0.2
2020-07-25 07:00:00,28.06,0.4
2020-07-25 07:00:00,28.06,0.6
2020-07-25 07:00:00,28.06,1
2020-07-25 07:00:00,28.0435,3
2020-07-25 07:00:00,27.567,5
2020-07-25 07:00:00,27.09133333,7.5
2020-07-25 08:00:00,28.027,0.1
2020-07-25 08:00:00,27.862,0.2
2020-07-25 08:00:00,28.06,0.4
2020-07-25 08:00:00,28.06,0.6
2020-07-25 08:00:00,28.06,1
2020-07-25 08:00:00,27.961,3
2020-07-25 08:00:00,27.5505,5
2020-07-25 08:00:00,27.124,7.5
2020-07-25 09:00:00,28.0765,0.1
2020-07-25 09:00:00,27.895,0.2
2020-07-25 09:00:00,28.1095,0.4
2020-07-25 09:00:00,28.1095,0.6
2020-07-25 09:00:00,28.06,1
2020-07-25 09:00:00,28.0105,3
2020-07-25 09:00:00,27.468,5
2020-07-25 09:00:00,27.10766667,7.5
2020-07-25 10:00:00,28.225,0.1
2020-07-25 10:00:00,28.0435,0.2
2020-07-25 10:00:00,28.2415,0.4
2020-07-25 10:00:00,28.2415,0.6
2020-07-25 10:00:00,28.1755,1
2020-07-25 10:00:00,28.0435,3
2020-07-25 10:00:00,27.40266667,5
2020-07-25 10:00:00,27.10766667,7.5
2020-07-25 11:00:00,28.357,0.1
2020-07-25 11:00:00,28.1755,0.2
2020-07-25 11:00:00,28.357,0.4
2020-07-25 11:00:00,28.3735,0.6
2020-07-25 11:00:00,28.291,1
2020-07-25 11:00:00,28.06,3
2020-07-25 11:00:00,27.321,5
2020-07-25 11:00:00,27.075,7.5
2020-07-25 12:00:00,28.456,0.1
2020-07-25 12:00:00,28.3405,0.2
2020-07-25 12:00:00,28.5385,0.4
2020-07-25 12:00:00,28.5385,0.6
2020-07-25 12:00:00,28.4395,1
2020-07-25 12:00:00,28.06,3
2020-07-25 12:00:00,27.239,5
2020-07-25 12:00:00,27.075,7.5
2020-07-25 13:00:00,28.489,0.1
2020-07-25 13:00:00,28.357,0.2
2020-07-25 13:00:00,28.555,0.4
2020-07-25 13:00:00,28.555,0.6
2020-07-25 13:00:00,28.489,1
2020-07-25 13:00:00,28.159,3
2020-07-25 13:00:00,27.30466667,5
2020-07-25 13:00:00,27.09133333,7.5
2020-07-25 14:00:00,28.555,0.1
2020-07-25 14:00:00,28.423,0.2
2020-07-25 14:00:00,28.62166667,0.4
2020-07-25 14:00:00,28.62166667,0.6
2020-07-25 14:00:00,28.555,1
2020-07-25 14:00:00,28.1755,3
2020-07-25 14:00:00,27.38633333,5
2020-07-25 14:00:00,27.075,7.5
2020-07-25 15:00:00,28.5385,0.1
2020-07-25 15:00:00,28.423,0.2
2020-07-25 15:00:00,28.605,0.4
2020-07-25 15:00:00,28.58833333,0.6
2020-07-25 15:00:00,28.5385,1
2020-07-25 15:00:00,28.027,3
2020-07-25 15:00:00,27.419,5
2020-07-25 15:00:00,27.075,7.5
2020-07-25 16:00:00,28.5385,0.1
2020-07-25 16:00:00,28.4065,0.2
2020-07-25 16:00:00,28.605,0.4
2020-07-25 16:00:00,28.605,0.6
2020-07-25 16:00:00,28.555,1
2020-07-25 16:00:00,28.2085,3
2020-07-25 16:00:00,27.501,5
2020-07-25 16:00:00,27.09133333,7.5
2020-07-25 17:00:00,28.655,0.1
2020-07-25 17:00:00,28.555,0.2
2020-07-25 17:00:00,28.6715,0.4
2020-07-25 17:00:00,28.655,0.6
2020-07-25 17:00:00,28.655,1
2020-07-25 17:00:00,28.39,3
2020-07-25 17:00:00,27.567,5
2020-07-25 17:00:00,27.075,7.5
2020-07-25 18:00:00,28.655,0.1
2020-07-25 18:00:00,28.555,0.2
2020-07-25 18:00:00,28.754,0.4
2020-07-25 18:00:00,28.7375,0.6
2020-07-25 18:00:00,28.655,1
2020-07-25 18:00:00,28.489,3
2020-07-25 18:00:00,27.468,5
2020-07-25 18:00:00,27.075,7.5
2020-07-25 19:00:00,28.57166667,0.1
2020-07-25 19:00:00,28.456,0.2
2020-07-25 19:00:00,28.655,0.4
2020-07-25 19:00:00,28.655,0.6
2020-07-25 19:00:00,28.655,1
2020-07-25 19:00:00,28.555,3
2020-07-25 19:00:00,27.5505,5
2020-07-25 19:00:00,27.09133333,7.5
2020-07-25 20:00:00,28.555,0.1
2020-07-25 20:00:00,28.456,0.2
2020-07-25 20:00:00,28.63833333,0.4
2020-07-25 20:00:00,28.62166667,0.6
2020-07-25 20:00:00,28.555,1
2020-07-25 20:00:00,28.555,3
2020-07-25 20:00:00,27.567,5
2020-07-25 20:00:00,27.15666667,7.5
2020-07-25 21:00:00,28.555,0.1
2020-07-25 21:00:00,28.357,0.2
2020-07-25 21:00:00,28.555,0.4
2020-07-25 21:00:00,28.555,0.6
2020-07-25 21:00:00,28.555,1
2020-07-25 21:00:00,28.555,3
2020-07-25 21:00:00,27.64866667,5
2020-07-25 21:00:00,27.14033333,7.5
2020-07-25 22:00:00,28.489,0.1
2020-07-25 22:00:00,28.357,0.2
2020-07-25 22:00:00,28.555,0.4
2020-07-25 22:00:00,28.555,0.6
2020-07-25 22:00:00,28.555,1
2020-07-25 22:00:00,28.555,3
2020-07-25 22:00:00,27.7145,5
2020-07-25 22:00:00,27.173,7.5
2020-07-25 23:00:00,28.456,0.1
2020-07-25 23:00:00,28.357,0.2
2020-07-25 23:00:00,28.555,0.4
2020-07-25 23:00:00,28.555,0.6
2020-07-25 23:00:00,28.555,1
2020-07-25 23:00:00,28.522,3
2020-07-25 23:00:00,27.79666667,5
2020-07-25 23:00:00,27.2225,7.5
2020-07-26 00:00:00,28.456,0.1
2020-07-26 00:00:00,28.324,0.2
2020-07-26 00:00:00,28.489,0.4
2020-07-26 00:00:00,28.4725,0.6
2020-07-26 00:00:00,28.456,1
2020-07-26 00:00:00,28.456,3
2020-07-26 00:00:00,27.78033333,5
2020-07-26 00:00:00,27.272,7.5
2020-07-26 01:00:00,28.3735,0.1
2020-07-26 01:00:00,28.258,0.2
2020-07-26 01:00:00,28.456,0.4
2020-07-26 01:00:00,28.456,0.6
2020-07-26 01:00:00,28.456,1
2020-07-26 01:00:00,28.456,3
2020-07-26 01:00:00,27.84566667,5
2020-07-26 01:00:00,27.2225,7.5
2020-07-26 02:00:00,28.357,0.1
2020-07-26 02:00:00,28.2085,0.2
2020-07-26 02:00:00,28.39,0.4
2020-07-26 02:00:00,28.39,0.6
2020-07-26 02:00:00,28.357,1
2020-07-26 02:00:00,28.357,3
2020-07-26 02:00:00,27.862,5
2020-07-26 02:00:00,27.272,7.5
2020-07-26 03:00:00,28.258,0.1
2020-07-26 03:00:00,28.159,0.2
2020-07-26 03:00:00,28.3405,0.4
2020-07-26 03:00:00,28.357,0.6
2020-07-26 03:00:00,28.3405,1
2020-07-26 03:00:00,28.3405,3
2020-07-26 03:00:00,28.0105,5
2020-07-26 03:00:00,27.2225,7.5
2020-07-26 04:00:00,28.2415,0.1
2020-07-26 04:00:00,28.0765,0.2
2020-07-26 04:00:00,28.2745,0.4
2020-07-26 04:00:00,28.2745,0.6
2020-07-26 04:00:00,28.258,1
2020-07-26 04:00:00,28.258,3
2020-07-26 04:00:00,28.1425,5
2020-07-26 04:00:00,27.272,7.5
2020-07-26 05:00:00,28.159,0.1
2020-07-26 05:00:00,28.06,0.2
2020-07-26 05:00:00,28.258,0.4
2020-07-26 05:00:00,28.258,0.6
2020-07-26 05:00:00,28.258,1
2020-07-26 05:00:00,28.258,3
2020-07-26 05:00:00,28.0765,5
2020-07-26 05:00:00,27.28833333,7.5
2020-07-26 06:00:00,28.159,0.1
2020-07-26 06:00:00,28.06,0.2
2020-07-26 06:00:00,28.258,0.4
2020-07-26 06:00:00,28.258,0.6
2020-07-26 06:00:00,28.258,1
2020-07-26 06:00:00,28.258,3
2020-07-26 06:00:00,28.06,5
2020-07-26 06:00:00,27.272,7.5
2020-07-26 07:00:00,28.159,0.1
2020-07-26 07:00:00,28.06,0.2
2020-07-26 07:00:00,28.258,0.4
2020-07-26 07:00:00,28.258,0.6
2020-07-26 07:00:00,28.225,1
2020-07-26 07:00:00,28.225,3
2020-07-26 07:00:00,28.06,5
2020-07-26 07:00:00,27.206,7.5
2020-07-26 08:00:00,28.1755,0.1
2020-07-26 08:00:00,28.06,0.2
2020-07-26 08:00:00,28.258,0.4
2020-07-26 08:00:00,28.258,0.6
2020-07-26 08:00:00,28.258,1
2020-07-26 08:00:00,28.159,3
2020-07-26 08:00:00,27.994,5
2020-07-26 08:00:00,27.173,7.5
2020-07-26 09:00:00,28.258,0.1
2020-07-26 09:00:00,28.06,0.2
2020-07-26 09:00:00,28.291,0.4
2020-07-26 09:00:00,28.2745,0.6
2020-07-26 09:00:00,28.258,1
2020-07-26 09:00:00,28.2085,3
2020-07-26 09:00:00,28.027,5
2020-07-26 09:00:00,27.173,7.5
2020-07-26 10:00:00,28.324,0.1
2020-07-26 10:00:00,28.1425,0.2
2020-07-26 10:00:00,28.357,0.4
2020-07-26 10:00:00,28.357,0.6
2020-07-26 10:00:00,28.3075,1
2020-07-26 10:00:00,28.258,3
2020-07-26 10:00:00,28.06,5
2020-07-26 10:00:00,27.173,7.5
2020-07-26 11:00:00,28.4065,0.1
2020-07-26 11:00:00,28.258,0.2
2020-07-26 11:00:00,28.456,0.4
2020-07-26 11:00:00,28.456,0.6
2020-07-26 11:00:00,28.39,1
2020-07-26 11:00:00,28.291,3
2020-07-26 11:00:00,28.093,5
2020-07-26 11:00:00,27.173,7.5
2020-07-26 12:00:00,28.5385,0.1
2020-07-26 12:00:00,28.4065,0.2
2020-07-26 12:00:00,28.555,0.4
2020-07-26 12:00:00,28.5385,0.6
2020-07-26 12:00:00,28.5055,1
2020-07-26 12:00:00,28.357,3
2020-07-26 12:00:00,28.159,5
2020-07-26 12:00:00,27.173,7.5
2020-07-26 13:00:00,28.62166667,0.1
2020-07-26 13:00:00,28.489,0.2
2020-07-26 13:00:00,28.655,0.4
2020-07-26 13:00:00,28.63833333,0.6
2020-07-26 13:00:00,28.58833333,1
2020-07-26 13:00:00,28.4395,3
2020-07-26 13:00:00,28.1755,5
2020-07-26 13:00:00,27.239,7.5
2020-07-26 14:00:00,28.721,0.1
2020-07-26 14:00:00,28.555,0.2
2020-07-26 14:00:00,28.7375,0.4
2020-07-26 14:00:00,28.7375,0.6
2020-07-26 14:00:00,28.6715,1
2020-07-26 14:00:00,28.456,3
2020-07-26 14:00:00,28.1425,5
2020-07-26 14:00:00,27.272,7.5
2020-07-26 15:00:00,28.8035,0.1
