Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2019-01-02 01:00:00,0,283.2600098,-7.2,78.08,3.442208,0,0
2019-01-02 02:00:00,0,283.2600098,-7.088888889,79.05,3.218688,0,0
2019-01-02 03:00:00,0,281.0599976,-6.888888889,78.01,3.531616,0,0
2019-01-02 04:00:00,0,281.0599976,-6.672222222,76.78,3.933952,0,0
2019-01-02 05:00:00,0,281.0599976,-6.35,77.23,4.336288,0,0
2019-01-02 06:00:00,0,226.1999969,-5.877777778,77.77,5.096256,0,0
2019-01-02 07:00:00,0,226.1999969,-5.961111111,77.69,3.844544,0,0
2019-01-02 08:00:00,0,226.1999969,-6.95,82.46,2.145792,0,0
2019-01-02 09:00:00,80.5,209.5599976,-6.561111111,81.63,2.01168,0,0
2019-01-02 10:00:00,257.6,209.5500031,-4.85,74.35,4.559808,0,0
2019-01-02 11:00:00,408.1,209.5299988,-3.477777778,67.82,5.900928,0,0
2019-01-02 12:00:00,508.2,221.8999939,-2.188888889,62.23,5.096256,0,0
2019-01-02 13:00:00,549.2,221.8899994,-1.038888889,57.16,4.157472,0,0
2019-01-02 14:00:00,526.3,221.8800049,0.072222222,54.71,4.559808,0,0
2019-01-02 15:00:00,437.8,218.7700043,1.622222222,48.4,4.380992,0,0
2019-01-02 16:00:00,297.1,218.7799988,2.288888889,46.75,4.112768,0,0
2019-01-02 17:00:00,118.4,218.7899933,1.677777778,52.97,3.79984,0,0
2019-01-02 18:00:00,1.2,200.8699951,0.438888889,57.39,1.78816,0,0
2019-01-02 19:00:00,0,200.8699951,-0.927777778,65.36,1.922272,0,0
2019-01-02 20:00:00,0,200.8800049,-2.411111111,73.2,1.34112,0,0
2019-01-02 21:00:00,0,199.2100067,-3.427777778,78.66,1.296416,0,0
2019-01-02 22:00:00,0,199.2100067,-2.611111111,77.36,1.609344,0,0
2019-01-02 23:00:00,0,199.2100067,-3.627777778,81.2,0.715264,0,0
2019-01-03 00:00:00,0,198.4900055,-4.072222222,85.38,1.162304,0,0
2019-01-03 01:00:00,0,198.4900055,-6.122222222,90.44,1.743456,0,0
2019-01-03 02:00:00,0,198.4900055,-4.8,87.19,1.251712,0,0
2019-01-03 03:00:00,0,203.1900024,-5.572222222,90.8,1.207008,0,0
2019-01-03 04:00:00,0,203.1900024,-6.527777778,95.04,1.251712,0,0
2019-01-03 05:00:00,0,203.1900024,-6.561111111,95.39,0.938784,0,0
2019-01-03 06:00:00,0,220.2700043,-7.588888889,98.4,1.207008,0,0
2019-01-03 07:00:00,0,220.2599945,-7.1,95.27,1.028192,0,0
2019-01-03 08:00:00,0,220.25,-7.95,96.07,1.519936,0,0
2019-01-03 09:00:00,20.3,244.7700043,-7.711111111,95.08,1.251712,0,0
2019-01-03 10:00:00,113.8,244.75,-5.7,93.76,1.430528,0,0
2019-01-03 11:00:00,144.9,244.7299957,-3.161111111,90.24,1.1176,0,0
2019-01-03 12:00:00,410.4,272.519989,-0.177777778,83.62,2.056384,0,0
2019-01-03 13:00:00,539.1,272.519989,2.477777778,71.18,2.01168,0,0
2019-01-03 14:00:00,489.6,272.5100098,3.888888889,59.63,2.816352,0,0
2019-01-03 15:00:00,365.7,292.1700134,5.488888889,51.23,1.698752,0,0
2019-01-03 16:00:00,51.6,292.1900024,5.927777778,50.37,0.312928,0,0
2019-01-03 17:00:00,36.1,292.2000122,5.55,51.58,0.67056,0,0
2019-01-03 18:00:00,0,250.6399994,3.827777778,58.24,0.89408,0,0
2019-01-03 19:00:00,0,250.6499939,1.65,69.72,1.430528,0,0
2019-01-03 20:00:00,0,250.6600037,1.288888889,78.51,1.072896,0,0
2019-01-03 21:00:00,0,233.7899933,0.161111111,87.66,0.983488,0,0
2019-01-03 22:00:00,0,233.8000031,0.038888889,91.55,1.430528,0,0
2019-01-03 23:00:00,0,233.8000031,-0.677777778,85.71,1.654048,0,0
2019-01-04 00:00:00,0,234.5200043,-0.75,89.12,1.207008,0,0
2019-01-04 01:00:00,0,234.5299988,-2.422222222,93.3,1.028192,0,0
2019-01-04 02:00:00,0,234.5299988,-1.822222222,93.23,1.028192,0,0
2019-01-04 03:00:00,0,232.6100006,-2.672222222,97.44,1.028192,0,0
2019-01-04 04:00:00,0,232.6100006,-3.172222222,97.57,1.34112,0,0
2019-01-04 05:00:00,0,232.6100006,-3.55,97.43,1.922272,0,0
2019-01-04 06:00:00,0,223.2700043,-1.722222222,92.19,2.592832,0,0
2019-01-04 07:00:00,0,223.2599945,-4.888888889,94.89,1.475232,0,0
2019-01-04 08:00:00,0,223.2599945,-6.55,99.13,1.877568,0,0
2019-01-04 09:00:00,85.1,228.9199982,-3.938888889,92.27,0.89408,0,0
2019-01-04 10:00:00,260.7,228.8999939,-0.377777778,82.34,1.385824,0,0
2019-01-04 11:00:00,405.3,228.8800049,1.138888889,80.76,1.698752,0,0
2019-01-04 12:00:00,500.8,237.8200073,3.9,66.91,1.922272,0,0
2019-01-04 13:00:00,538.5,237.8099976,6.211111111,55.85,4.336288,0,0
2019-01-04 14:00:00,511.8,237.8000031,7.55,54.09,4.24688,0,0
2019-01-04 15:00:00,425,244.8800049,7.661111111,57.41,3.3528,0,0
2019-01-04 16:00:00,285,244.8999939,8.772222222,54.28,2.816352,0,0
2019-01-04 17:00:00,115.9,244.9100037,10.06111111,53.06,1.385824,0,0
2019-01-04 18:00:00,1.9,241.6499939,8.8,62.11,2.101088,0,0
2019-01-04 19:00:00,0,241.6499939,5.611111111,75.76,2.861056,0,0
2019-01-04 20:00:00,0,241.6499939,4.75,78.76,1.743456,0,0
2019-01-04 21:00:00,0,241.8500061,3.688888889,82.94,1.743456,0,0
2019-01-04 22:00:00,0,241.8500061,3.161111111,85.11,1.251712,0,0
2019-01-04 23:00:00,0,241.8600006,3.461111111,82.84,1.251712,0,0
2019-01-05 00:00:00,0,242.2299957,2.811111111,85.71,1.743456,0,0
2019-01-05 01:00:00,0,242.2299957,2.938888889,83.7,2.190496,0,0
2019-01-05 02:00:00,0,242.2400055,1.522222222,89.28,1.698752,0,0
2019-01-05 03:00:00,0,239.7100067,1.227777778,90.98,1.698752,0,0
2019-01-05 04:00:00,0,239.7100067,0.327777778,94.69,1.385824,0,0
2019-01-05 05:00:00,0,239.7100067,-0.372222222,95.92,1.475232,0,0
2019-01-05 06:00:00,0,241.3500061,-0.95,97.88,0.938784,0,0
2019-01-05 07:00:00,0,241.3399963,-2.027777778,99.18,1.34112,0,0
2019-01-05 08:00:00,0,241.3300018,-1.372222222,98.44,1.072896,0,0
2019-01-05 09:00:00,91.6,253.2899933,-0.911111111,95.77,0.67056,0,0
2019-01-05 10:00:00,251.4,253.2700043,1.422222222,84.92,0.804672,0,0
2019-01-05 11:00:00,400.7,253.2400055,6.127777778,72.57,1.430528,0,0
2019-01-05 12:00:00,499.2,262.7900085,10.33888889,57.97,2.190496,0,0
2019-01-05 13:00:00,536.9,262.7799988,12.62777778,52.4,2.324608,0,0
2019-01-05 14:00:00,510.9,262.769989,15.45,41.71,3.12928,0,0
2019-01-05 15:00:00,426.9,259.9200134,16.37777778,34.69,2.414016,0,0
2019-01-05 16:00:00,290.7,259.9400024,16.25,36.5,2.68224,0,0
2019-01-05 17:00:00,116.2,259.9599915,14.95,40.78,2.01168,0,0
2019-01-05 18:00:00,2.3,242.5099945,11.48888889,51.23,1.385824,0,0
2019-01-05 19:00:00,0,242.5200043,7.711111111,64.55,2.45872,0,0
2019-01-05 20:00:00,0,242.5299988,6.577777778,68.63,2.503424,0,0
2019-01-05 21:00:00,0,249.1799927,4.677777778,74.98,2.637536,0,0
2019-01-05 22:00:00,0,249.1900024,4.688888889,74,2.861056,0,0
2019-01-05 23:00:00,0,249.1900024,4.527777778,74.26,2.548128,0,0
2019-01-06 00:00:00,0,276.2600098,4.811111111,72.58,2.726944,0,0
2019-01-06 01:00:00,0,276.2600098,5.338888889,72.57,2.2352,0,0
2019-01-06 02:00:00,0,276.2600098,5.45,76.54,2.995168,0,0
2019-01-06 03:00:00,0,285.0899963,5.527777778,78.78,3.173984,0,0
2019-01-06 04:00:00,0,285.0899963,5.822222222,77.82,3.710432,0,0
2019-01-06 05:00:00,0,285.0899963,5.611111111,78.72,3.933952,0,0
2019-01-06 06:00:00,0,305.269989,5.861111111,78.52,3.844544,0,0
2019-01-06 07:00:00,0,305.2600098,6.777777778,74.87,4.4704,0,0
2019-01-06 08:00:00,0,305.25,7.822222222,69.99,5.275072,0,0
2019-01-06 09:00:00,20.4,325.8500061,8.372222222,67.79,5.677408,0,0
2019-01-06 10:00:00,38.2,325.8399963,9.527777778,63.75,5.319776,0,0
2019-01-06 11:00:00,94.6,325.8200073,10.37222222,62.39,5.319776,0,0
2019-01-06 12:00:00,214.5,311.3500061,11.82222222,57.45,7.420864,0,0
2019-01-06 13:00:00,310.4,311.3500061,13.41111111,52.05,8.672576,0,0
2019-01-06 14:00:00,228.4,311.3399963,14.07777778,50.61,8.04672,0,0
2019-01-06 15:00:00,274.2,337.8299866,14.98888889,48.96,8.002016,0,0
2019-01-06 16:00:00,159.3,337.8299866,15.02777778,49.67,8.985504,0,0
2019-01-06 17:00:00,7.4,337.8299866,14.16111111,55.07,7.063232,0,0
2019-01-06 18:00:00,3.7,349.8999939,14,59.325,7.174992,0,0
2019-01-06 19:00:00,0,349.8999939,13.83888889,63.58,7.286752,0,0
2019-01-06 20:00:00,0,349.8999939,13.7,66.92,6.25856,0,0
2019-01-06 21:00:00,0,345.7399902,14.33888889,69.22,7.420864,0,0
2019-01-06 22:00:00,0,345.7399902,14.5,72.47,7.510272,0,0
2019-01-06 23:00:00,0,345.730011,13.82222222,81.69,8.225536,0,0
2019-01-07 00:00:00,0,348.7000122,13.87777778,83.23,9.432544,0,0
2019-01-07 01:00:00,0,348.7000122,13.97222222,84.96,8.851392,0,0
2019-01-07 02:00:00,0,348.7000122,14.33888889,84.56,8.359648,0,0
2019-01-07 03:00:00,0,279,14.17222222,86.07,8.806688,0,0
2019-01-07 04:00:00,0,279,13.62222222,86.78,8.091424,0,0
2019-01-07 05:00:00,0,279.0100098,11.72222222,82.16,7.197344,0,0
2019-01-07 06:00:00,0,268.9100037,8.011111111,82.33,7.018528,0,0
2019-01-07 07:00:00,0,268.9100037,5.711111111,87.45,6.660896,0,0
2019-01-07 08:00:00,89.56666667,268.9100037,6.077777778,81.03666667,6.631093333,0,0
2019-01-07 09:00:00,179.1333333,259.8699951,6.444444444,74.62333333,6.601290667,0,0
2019-01-07 10:00:00,268.7,259.8599854,6.811111111,68.21,6.571488,0,0
2019-01-07 11:00:00,422.3,259.8399963,7.188888889,63.54,5.275072,0,0
2019-01-07 12:00:00,520.7,264.8299866,7.55,62.01,4.69392,0,0
2019-01-07 13:00:00,515.9,264.8200073,8.372222222,58.67,5.543296,0,0
2019-01-07 14:00:00,417.3,264.8200073,8.661111111,58.36,3.79984,0,0
2019-01-07 15:00:00,311,265,9.722222222,53.68,2.995168,0,0
2019-01-07 16:00:00,306.1,265.0100098,11.88888889,44.44,3.486912,0,0
2019-01-07 17:00:00,127.6,265.019989,12.1,47.96,4.783328,0,0
2019-01-07 18:00:00,3.3,257.25,11.01111111,50.57,3.12928,0,0
2019-01-07 19:00:00,0,257.25,9.338888889,55.22,2.324608,0,0
2019-01-07 20:00:00,0,257.2600098,6.688888889,65.76,1.519936,0,0
2019-01-07 21:00:00,0,252.5099945,6.177777778,61.36,1.56464,0,0
2019-01-07 22:00:00,0,252.5200043,5.438888889,62.45,1.609344,0,0
2019-01-07 23:00:00,0,252.5200043,1.75,81.66,1.832864,0,0
2019-01-08 00:00:00,0,243.2299957,3.111111111,73.18,0.759968,0,0
2019-01-08 01:00:00,0,243.2299957,4.438888889,70.13,3.621024,0,0
2019-01-08 02:00:00,0,243.2299957,4.627777778,74.56,5.990336,0,0
2019-01-08 03:00:00,0,232.3099976,5.561111111,64.2,7.644384,0,0
2019-01-08 04:00:00,0,232.3200073,6.188888889,60.85,11.041888,0,0
2019-01-08 05:00:00,0,232.3300018,5.611111111,64.99,10.818368,0,0
2019-01-08 06:00:00,0,224.9799957,5.188888889,66.25,11.220704,0,0
2019-01-08 07:00:00,0,224.9799957,4.461111111,67.11,9.38784,0,0
2019-01-08 08:00:00,0,224.9799957,3.461111111,71.5,8.27024,0,0
2019-01-08 09:00:00,89.2,232.9299927,3.25,73.58,9.030208,0,0
2019-01-08 10:00:00,269.1,232.9199982,4.422222222,69.39,8.627872,0,0
2019-01-08 11:00:00,420.3,232.8999939,5.827777778,60.87,7.197344,0,0
2019-01-08 12:00:00,521.9,243,6.638888889,56.58,6.25856,0,0
2019-01-08 13:00:00,563.1,243,7.338888889,53.18,7.242048,0,0
2019-01-08 14:00:00,541.7,243,8.438888889,42.07,7.912608,0,0
2019-01-08 15:00:00,457.4,235.4700012,8.661111111,37.2,8.806688,0,0
2019-01-08 16:00:00,316.5,235.4799957,8.327777778,38.44,8.27024,0,0
2019-01-08 17:00:00,141,235.5,7.827777778,39.83,7.778496,0,0
2019-01-08 18:00:00,4.5,219.2700043,6.861111111,44.21,5.453888,0,0
2019-01-08 19:00:00,0,219.2700043,5.122222222,58.49,4.783328,0,0
2019-01-08 20:00:00,0,219.2799988,4.338888889,57.72,4.336288,0,0
2019-01-08 21:00:00,0,211.2700043,3.511111111,60.02,3.710432,0,0
2019-01-08 22:00:00,0,211.2799988,2.388888889,66.27,2.548128,0,0
2019-01-08 23:00:00,0,211.2799988,1.577777778,64.01,3.084576,0,0
2019-01-09 00:00:00,0,209.3500061,1.838888889,63.24,3.442208,0,0
2019-01-09 01:00:00,0,209.3500061,1.611111111,65.59,3.084576,0,0
2019-01-09 02:00:00,0,209.3600006,0.827777778,69.57,2.190496,0,0
2019-01-09 03:00:00,0,207.5399933,0.822222222,70.3,4.02336,0,0
2019-01-09 04:00:00,0,207.5399933,0.861111111,69.92,4.24688,0,0
2019-01-09 05:00:00,0,207.5399933,0.527777778,69.37,5.096256,0,0
2019-01-09 06:00:00,0,204.1499939,-0.122222222,69.75,4.649216,0,0
2019-01-09 07:00:00,0,204.1499939,-0.161111111,68.94,5.14096,0,0
2019-01-09 08:00:00,0,204.1499939,-0.7,67.08,3.844544,0,0
2019-01-09 09:00:00,86.9,214,-1.711111111,71.72,2.414016,0,0
2019-01-09 10:00:00,269.7,213.9900055,0.172222222,61.86,3.844544,0,0
2019-01-09 11:00:00,416.2,213.9700012,1.022222222,50.25,4.4704,0,0
2019-01-09 12:00:00,469.4,226.0099945,1.788888889,42.4,3.308096,0,0
2019-01-09 13:00:00,519.4,226.0099945,2.6,43.77,2.503424,0,0
2019-01-09 14:00:00,487.7,226,3.327777778,46.79,2.45872,0,0
2019-01-09 15:00:00,408.7,224.8000031,3.65,51.83,2.145792,0,0
2019-01-09 16:00:00,279.6,224.8200073,4.122222222,42.07,1.028192,0,0
2019-01-09 17:00:00,115.7,224.8300018,4.3,40.64,0.581152,0,0
2019-01-09 18:00:00,0.2,216.3600006,3.661111111,44.86,0,0,0
2019-01-09 19:00:00,0,216.3600006,1.8,50.97,0,0,0
2019-01-09 20:00:00,0,216.3699951,0.738888889,52.69,0,0,0
2019-01-09 21:00:00,0,218.6699982,-0.5,58.77,0,0,0
2019-01-09 22:00:00,0,218.6699982,-1.838888889,66.9,1.430528,0,0
2019-01-09 23:00:00,0,218.6799927,-2.777777778,76.52,2.2352,0,0
2019-01-10 00:00:00,0,220.3699951,-2.727777778,71.82,2.324608,0,0
2019-01-10 01:00:00,0,220.3699951,-3.022222222,70.56,2.592832,0,0
2019-01-10 02:00:00,0,220.3699951,-3.15,70.12,3.308096,0,0
2019-01-10 03:00:00,0,221.7899933,-3.888888889,73.59,3.12928,0,0
2019-01-10 04:00:00,0,221.8000031,-4.388888889,76.32,3.263392,0,0
2019-01-10 05:00:00,0,221.8000031,-4.138888889,76.13,3.665728,0,0
2019-01-10 06:00:00,0,233.5800018,-4.411111111,76.89,3.710432,0,0
2019-01-10 07:00:00,0,233.5700073,-3.822222222,73.43,3.397504,0,0
2019-01-10 08:00:00,0,233.5700073,-2.872222222,68.87,4.157472,0,0
2019-01-10 09:00:00,29.5,259.4500122,-2.15,68.45,4.91744,0,0
2019-01-10 10:00:00,179.7,259.4299927,0.15,63.12,4.336288,0,0
2019-01-10 11:00:00,433.4,259.4100037,4.122222222,48.4,5.677408,0,0
2019-01-10 12:00:00,526.2,283.5899963,6.638888889,40.2,6.437376,0,0
2019-01-10 13:00:00,574,283.5799866,8.911111111,34.38,6.795008,0,0
2019-01-10 14:00:00,529.6,283.5700073,9.938888889,31.85,8.225536,0,0
2019-01-10 15:00:00,390.3,304.8299866,9.822222222,32.65,7.8232,0,0
2019-01-10 16:00:00,171.4,304.8399963,8.638888889,34.76,7.420864,0,0
2019-01-10 17:00:00,55.4,304.8500061,7.05,39.79,6.7056,0,0
2019-01-10 18:00:00,8.1,304.2099915,5.077777778,45.28,4.828032,0,0
2019-01-10 19:00:00,0,304.2099915,3.85,49.86,3.621024,0,0
2019-01-10 20:00:00,0,304.2099915,3.411111111,51.68,3.710432,0,0
2019-01-10 21:00:00,0,311.9400024,2.561111111,54.82,3.263392,0,0
2019-01-10 22:00:00,0,311.9400024,2.627777778,54.28,3.621024,0,0
2019-01-10 23:00:00,0,311.9299927,1.711111111,58.48,3.218688,0,0
2019-01-11 00:00:00,0,306.1400146,0.85,63.52,2.68224,0,0
2019-01-11 01:00:00,0,306.1400146,0.85,69.15,2.592832,0,0
2019-01-11 02:00:00,0,306.1400146,0.888888889,76.89,2.592832,0,0
2019-01-11 03:00:00,0,310.5799866,1.572222222,77.34,2.548128,0,0
2019-01-11 04:00:00,0,310.5799866,1.461111111,81.53,2.995168,0,0
2019-01-11 05:00:00,0,310.5799866,2.661111111,77.45,4.068064,0,0
2019-01-11 06:00:00,0,322.4599915,2.75,78.45,3.889248,0,0
2019-01-11 07:00:00,0,322.4500122,2.388888889,80.85,3.621024,0,0
2019-01-11 08:00:00,0,322.4500122,2.172222222,83.16,3.755136,0,0
2019-01-11 09:00:00,0.7,328.3599854,2.527777778,83.74,4.02336,0,0
2019-01-11 10:00:00,19.1,328.3500061,2.422222222,93.56,4.157472,0.000254,0
2019-01-11 11:00:00,15.4,328.3500061,2.227777778,99.35,3.844544,0.000508,0
2019-01-11 12:00:00,19.9,328.019989,2.5,100.07,3.844544,0.00127,0
2019-01-11 13:00:00,9.7,328.0100098,2.411111111,100.07,3.978656,0.003556,0
2019-01-11 14:00:00,17.4,328.0100098,2.511111111,100.06,3.3528,0.003302,0
2019-01-11 15:00:00,6.1,325.9299927,2.65,100.06,3.442208,0.001524,0
2019-01-11 16:00:00,0,325.9299927,2.561111111,100.06,4.202176,0.002286,0
2019-01-11 17:00:00,0,325.9400024,1.238888889,100.06,4.380992,0.001778,0
2019-01-11 18:00:00,0,320.230011,0.322222222,100.06,3.308096,0.000508,0
2019-01-11 19:00:00,0,320.230011,0.188888889,100.05,3.844544,0.000508,0
2019-01-11 20:00:00,0,320.230011,0.138888889,100.05,3.531616,0.000254,0
2019-01-11 21:00:00,0,317.9299927,0.122222222,100.05,3.218688,0,0
2019-01-11 22:00:00,0,317.9299927,0.127777778,100.05,3.308096,0,0
2019-01-11 23:00:00,0,317.9299927,0.122222222,100.05,3.755136,0,0
2019-01-12 00:00:00,0,314.8399963,0.138888889,100.05,3.889248,0,0
2019-01-12 01:00:00,0,314.8399963,0.161111111,100.06,4.202176,0.000254,0
2019-01-12 02:00:00,0,314.8500061,0.261111111,100.06,4.425696,0,0
2019-01-12 03:00:00,0,310.8900146,0.361111111,100.06,4.112768,0,0
2019-01-12 04:00:00,0,310.8900146,0.2,100.07,4.872736,0,0
2019-01-12 05:00:00,0,310.8999939,0.138888889,100.07,5.677408,0,0
2019-01-12 06:00:00,0,309.6799927,0.138888889,99.87,6.25856,0,0
2019-01-12 07:00:00,0,309.6799927,0.05,100.07,6.795008,0,0
2019-01-12 08:00:00,0,309.6799927,-0.061111111,99.99,7.063232,0,0
2019-01-12 09:00:00,13.5,309.2999878,-0.15,98.75,6.750304,0,0
2019-01-12 10:00:00,111,309.2999878,-0.022222222,94.38,7.8232,0,0
2019-01-12 11:00:00,210.7,309.2999878,-0.061111111,92.65,8.225536,0,0
2019-01-12 12:00:00,193.7,310.3599854,-0.188888889,94.01,7.778496,0,0
2019-01-12 13:00:00,157.8,310.3599854,-0.35,94.61,8.091424,0,0
2019-01-12 14:00:00,158.5,310.3699951,-0.522222222,95.93,8.002016,0,0
2019-01-12 15:00:00,137.9,304.8699951,-0.25,93,8.538464,0,0
2019-01-12 16:00:00,52.9,304.8699951,-0.411111111,93.84,8.896096,0,0
2019-01-12 17:00:00,1.7,304.8800049,-0.888888889,95.2,8.806688,0,0
2019-01-12 18:00:00,0,300.8500061,-1.222222222,93.86,8.359648,0,0
2019-01-12 19:00:00,0,300.8500061,-1.288888889,94.04,7.778496,0,0
2019-01-12 20:00:00,0,300.8500061,-1.35,95.27,7.15264,0,0
2019-01-12 21:00:00,0,301.3200073,-1.411111111,96.53,7.242048,0,0
2019-01-12 22:00:00,0,301.3200073,-1.477777778,97.2,7.107936,0,0
2019-01-12 23:00:00,0,301.3200073,-1.6,99.85,7.018528,0,0
2019-01-13 00:00:00,0,300.1199951,-1.522222222,100.07,7.018528,0,0
2019-01-13 01:00:00,0,300.1199951,-1.438888889,100.06,6.437376,0,0
2019-01-13 02:00:00,0,300.1199951,-1.411111111,100.06,6.347968,0,0
2019-01-13 03:00:00,0,285.9500122,-1.422222222,100.06,5.990336,0,0
2019-01-13 04:00:00,0,285.9500122,-1.372222222,99.52,5.677408,0,0
2019-01-13 05:00:00,0,285.9500122,-1.411111111,99.39,5.677408,0,0
2019-01-13 06:00:00,0,299.3599854,-1.65,100.06,6.25856,0,0
2019-01-13 07:00:00,0,299.3500061,-1.55,100,6.03504,0,0
2019-01-13 08:00:00,0,299.3500061,-1.522222222,99.27,5.588,0,0
2019-01-13 09:00:00,6.1,284.6000061,-1.611111111,96.78,5.632704,0,0
2019-01-13 10:00:00,43.2,284.5899963,-1.711111111,96.81,5.275072,0,0
2019-01-13 11:00:00,88.2,284.5899963,-1.45,94.88,5.051552,0,0
2019-01-13 12:00:00,100.3,262.6600037,-1.422222222,94.27,4.4704,0,0
2019-01-13 13:00:00,98.7,262.6499939,-1.511111111,95.75,4.157472,0,0
2019-01-13 14:00:00,105.3,262.6499939,-1.361111111,94.93,4.202176,0,0
2019-01-13 15:00:00,70.9,262,-1.35,94.75,3.710432,0,0
2019-01-13 16:00:00,34.7,262.0100098,-1.388888889,95.55,3.933952,0,0
2019-01-13 17:00:00,5.8,262.019989,-1.572222222,95.91,3.933952,0,0
2019-01-13 18:00:00,0,233.1699982,-1.777777778,96.63,2.950464,0,0
2019-01-13 19:00:00,0,233.1699982,-1.911111111,97.72,2.2352,0,0
2019-01-13 20:00:00,0,233.1799927,-2.111111111,98.05,2.2352,0,0
2019-01-13 21:00:00,0,219.5099945,-2.25,99.01,2.101088,0,0
2019-01-13 22:00:00,0,219.5200043,-2.338888889,99.79,1.475232,0,0
2019-01-13 23:00:00,0,219.5200043,-2.688888889,100.07,2.056384,0,0
2019-01-14 00:00:00,0,220.0099945,-3.111111111,100.06,2.861056,0,0
2019-01-14 01:00:00,0,220.0099945,-3.2,100.05,3.218688,0,0
2019-01-14 02:00:00,0,220.0099945,-3.35,100.05,3.263392,0,0
2019-01-14 03:00:00,0,222.9400024,-3.372222222,100.06,3.755136,0,0
2019-01-14 04:00:00,0,222.9400024,-3.611111111,100.06,4.4704,0,0
2019-01-14 05:00:00,0,222.9400024,-3.6,100.06,3.933952,0,0
2019-01-14 06:00:00,0,220.6199951,-3.411111111,100.05,4.068064,0,0
2019-01-14 07:00:00,0,220.6199951,-3.138888889,100.06,3.710432,0,0
2019-01-14 08:00:00,0,220.6199951,-2.872222222,100.05,2.637536,0,0
2019-01-14 09:00:00,9.5,230.4299927,-2.488888889,100.05,1.78816,0,0
2019-01-14 10:00:00,49,230.4199982,-1.777777778,100.05,2.995168,0,0
2019-01-14 11:00:00,85.8,230.4100037,-1.238888889,100.06,3.218688,0,0
2019-01-14 12:00:00,127.8,246.9499969,-0.9,100.06,3.844544,0,0
2019-01-14 13:00:00,149.8,246.9499969,-0.6,100.06,3.889248,0,0
2019-01-14 14:00:00,149.4,246.9400024,-0.288888889,100.06,3.710432,0,0
2019-01-14 15:00:00,127.1,270.7600098,-0.072222222,99.09,3.308096,0,0
2019-01-14 16:00:00,71.8,270.769989,0.061111111,98.97,3.397504,0,0
2019-01-14 17:00:00,18.1,270.7799988,0.138888889,99.42,2.369312,0,0
2019-01-14 18:00:00,0,240.0399933,0.172222222,99.88,1.475232,0,0
2019-01-14 19:00:00,0,240.0500031,0.15,100.07,1.028192,0,0
2019-01-14 20:00:00,0,240.0599976,-0.527777778,100.06,2.190496,0,0
2019-01-14 21:00:00,0,227.2599945,-1.061111111,100.06,1.743456,0,0
2019-01-14 22:00:00,0,227.2599945,-1.25,100.05,1.654048,0,0
2019-01-14 23:00:00,0,227.2599945,-1.077777778,100.06,1.832864,0,0
2019-01-15 00:00:00,0,226.6399994,-1.738888889,100.05,1.78816,0,0
2019-01-15 01:00:00,0,226.6399994,-2.572222222,100.05,2.056384,0,0
2019-01-15 02:00:00,0,226.6399994,-2.938888889,100.06,1.877568,0,0
2019-01-15 03:00:00,0,225.4799957,-2.972222222,100.06,1.475232,0,0
2019-01-15 04:00:00,0,225.4799957,-3.538888889,100.06,1.028192,0,0
2019-01-15 05:00:00,0,225.4799957,-4.15,100.06,0.983488,0,0
